"match_type","match_id","team_id","inning","bowler","bowler_name","total_score","balls_bowled","runs_given","expected_runs_given","wickets","smart_wickets","dot_balls","smart_dot_balls_per_over"
"ODI","1384420",2,2,14658,"RA Jadeja","36.500","79","16","47.899","38","27.20","64","6.08"
"ODI","1384421",7,2,2860,"PVD Chameera","42.545","56","51","50.092","0","0.00","29","3.83"
"ODI","1384421",7,2,7182,"DM de Silva","23.636","24","21","17.880","0","0.00","9","2.81"
"ODI","1384421",7,2,7346,"CAK Rajitha","74.182","76","48","68.855","17","23.80","53","4.88"
"ODI","1384421",7,2,7881,"AD Mathews","31.727","18","18","17.472","0","0.00","8","3.08"
"ODI","1384421",7,2,12770,"D Madushanka","91.818","90","48","92.942","38","59.92","64","4.80"
"ODI","1384421",7,2,13884,"M Theekshana","47.000","60","55","57.239","0","0.00","25","3.18"
"ODI","1384421",45,1,5410,"Rashid Khan","55.727","72","50","69.918","13","12.60","39","4.15"
"ODI","1384421",45,1,5603,"Mohammad Nabi","21.364","36","33","26.820","0","0.00","11","2.29"
"ODI","1384421",45,1,7198,"Mujeeb Ur Rahman","79.636","86","38","73.220","28","39.20","55","4.55"
"ODI","1384421",45,1,8204,"Azmatullah Omarzai","60.636","51","37","48.184","10","14.00","31","4.74"
"ODI","1384421",45,1,11068,"Naveen-ul-Haq","33.091","39","47","45.159","0","0.00","16","3.42"
"ODI","1384421",45,1,13412,"Fazalhaq Farooqi","100.000","145","34","172.385","89","90.96","127","7.06"
"ODI","1384422",8,2,600,"Mustafizur Rahman","27.000","42","47","46.959","0","0.00","23","3.96"
"ODI","1384422",8,2,1045,"Nazmul Hossain Shanto","53.000","6","5","7.266","0","0.00","4","5.00"
"ODI","1384422",8,2,7210,"Shakib Al Hasan","21.000","33","30","36.333","0","0.00","13","2.95"
"ODI","1384422",8,2,10778,"Shoriful Islam","42.500","24","25","33.239","0","0.00","16","4.19"
"ODI","1384422",8,2,11367,"Mehedi Hasan Miraz","76.000","87","60","90.531","36","50.40","58","4.90"
"ODI","1384422",8,2,13707,"Taskin Ahmed","34.500","36","36","47.340","0","0.00","21","3.67"
"ODI","1384422",9,1,2058,"Haris Rauf","99.000","169","36","218.040","123","161.68","149","6.20"
"ODI","1384422",9,1,2376,"Iftikhar Ahmed","58.500","77","44","84.909","18","25.20","49","4.69"
"ODI","1384422",9,1,3948,"Shaheen Shah Afridi","86.000","94","23","116.594","43","60.48","80","5.79"
"ODI","1384422",9,1,6235,"Usama Mir","31.000","67","66","79.496","8","9.60","34","3.87"
"ODI","1384422",9,1,9080,"Mohammad Wasim","66.500","83","31","108.708","37","21.92","65","6.60"
"ODI","1384423",4,2,639,"KA Maharaj","73.636","142","46","136.184","92","81.60","120","6.34"
"ODI","1384423",4,2,2822,"G Coetzee","52.273","70","41","81.715","33","45.16","55","5.89"
"ODI","1384423",4,2,7445,"M Jansen","84.091","122","31","142.885","77","94.12","103","5.61"
"ODI","1384423",4,2,13198,"K Rabada","59.091","56","16","65.854","21","28.20","47","6.21"
"ODI","1384423",4,2,14259,"L Ngidi","29.091","36","28","42.552","0","0.00","23","4.13"
"ODI","1384423",5,1,1114,"TG Southee","90.303","204","77","263.238","146","197.64","163","6.14"
"ODI","1384423",5,1,8367,"JDS Neesham","95.455","169","69","268.188","137","143.20","143","7.56"
"ODI","1384423",5,1,8851,"GD Phillips","23.788","42","52","49.560","0","0.00","15","2.68"
"ODI","1384423",5,1,9640,"TA Boult","51.061","67","49","89.701","8","13.44","42","4.03"
"ODI","1384423",5,1,10720,"R Ravindra","18.182","12","17","11.136","0","0.00","6","3.75"
"ODI","1384423",5,1,13115,"MJ Santner","28.939","60","58","70.903","0","0.00","18","2.33"
"ODI","1384423",5,1,13311,"MJ Henry","35.000","33","31","40.696","0","0.00","20","3.82"
"ODI","1384424",1,1,2860,"PVD Chameera","78.000","184","71","230.726","125","173.00","152","6.08"
"ODI","1384424",1,1,5000,"MADI Hemantha","21.000","48","52","49.880","0","0.00","17","2.66"
"ODI","1384424",1,1,7346,"CAK Rajitha","34.500","54","65","69.587","0","0.00","25","3.39"
"ODI","1384424",1,1,7881,"AD Mathews","40.000","18","11","22.668","0","0.00","10","3.58"
"ODI","1384424",1,1,12770,"D Madushanka","98.000","922","80","1106.934","867","1194.88","887","7.17"
"ODI","1384424",1,1,13884,"M Theekshana","27.000","60","67","69.374","0","0.00","18","2.35"
"ODI","1384424",45,2,2669,"Mohammed Siraj","72.000","77","16","99.420","38","63.36","70","5.69"
"ODI","1384424",45,2,3981,"JJ Bumrah","62.500","39","8","54.978","10","16.80","35","5.38"
"ODI","1384424",45,2,8064,"Mohammed Shami","83.000","116","18","136.944","91","116.88","108","6.78"
"ODI","1384424",45,2,8075,"Kuldeep Yadav","35.500","12","3","13.920","0","0.00","9","5.63"
"ODI","1384424",45,2,14658,"RA Jadeja","43.500","9","4","10.440","6","3.60","8","6.67"
"ODI","1384425",7,2,341,"RE van der Merwe","64.727","43","27","47.472","14","23.52","24","4.19"
"ODI","1384425",7,2,3926,"PA van Meekeren","23.636","30","35","33.522","0","0.00","15","3.65"
"ODI","1384425",7,2,5294,"Saqib Zulfiqar","70.545","34","25","30.905","17","23.80","24","5.29"
"ODI","1384425",7,2,6862,"LV van Beek","95.000","65","30","77.863","24","40.32","49","4.71"
"ODI","1384425",7,2,7355,"A Dutt","32.636","51","49","62.280","0","0.00","25","3.18"
"ODI","1384425",7,2,13261,"CN Ackermann","37.091","18","12","16.777","0","0.00","8","3.33"
"ODI","1384425",80,1,5410,"Rashid Khan","49.818","60","31","65.699","0","0.00","35","4.38"
"ODI","1384425",80,1,5603,"Mohammad Nabi","85.000","83","28","88.390","29","22.04","65","6.07"
"ODI","1384425",80,1,7198,"Mujeeb Ur Rahman","62.455","69","40","86.143","10","16.80","49","4.93"
"ODI","1384425",80,1,8204,"Azmatullah Omarzai","39.455","18","11","19.872","0","0.00","10","4.17"
"ODI","1384425",80,1,13412,"Fazalhaq Farooqi","26.364","30","36","39.840","0","0.00","20","4.00"
"ODI","1384425",80,1,13745,"Noor Ahmad","75.545","77","31","86.397","25","17.20","59","6.51"
"ODI","1384427",2,2,213,"JR Hazlewood","25.818","81","49","89.029","28","15.04","60","5.70"
"ODI","1384427",2,2,1059,"TM Head","7.273","30","28","24.552","0","0.00","12","3.00"
"ODI","1384427",2,2,1186,"A Zampa","92.727","310","21","274.476","253","334.60","291","7.06"
"ODI","1384427",2,2,3597,"MA Starc","67.818","143","66","148.180","85","142.80","112","4.90"
"ODI","1384427",2,2,12473,"MP Stoinis","47.091","61","34","72.042","38","21.76","45","6.49"
"ODI","1384427",2,2,12794,"PJ Cummins","51.545","112","49","106.814","54","71.60","84","5.63"
"ODI","1384427",3,1,2052,"AU Rashid","76.000","198","38","151.548","140","188.00","172","6.55"
"ODI","1384427",3,1,4336,"CR Woakes","95.455","315","54","343.342","262","390.56","289","5.95"
"ODI","1384427",3,1,4593,"LS Livingstone","70.182","127","42","123.056","92","93.44","101","7.07"
"ODI","1384427",3,1,7265,"DJ Willey","24.909","78","48","85.008","19","19.04","49","4.81"
"ODI","1384427",3,1,8104,"MA Wood","41.182","116","70","111.384","58","42.00","83","6.00"
"ODI","1384427",3,1,10779,"MM Ali","4.091","24","28","18.972","0","0.00","9","2.81"
"ODI","1384428",1,1,639,"KA Maharaj","61.000","155","30","159.000","96","155.52","127","6.15"
"ODI","1384428",1,1,6023,"AK Markram","4.500","12","17","11.024","0","0.00","4","2.50"
"ODI","1384428",1,1,7445,"M Jansen","37.500","182","94","216.223","125","138.40","152","7.25"
"ODI","1384428",1,1,9178,"T Shamsi","69.500","193","72","275.190","134","138.56","155","7.11"
"ODI","1384428",1,1,13198,"K Rabada","88.000","325","48","389.809","266","445.92","298","5.60"
"ODI","1384428",1,1,14259,"L Ngidi","50.000","160","63","184.312","111","155.00","139","6.44"
"ODI","1384428",5,2,2669,"Mohammed Siraj","76.000","146","11","174.470","123","206.64","140","5.75"
"ODI","1384428",5,2,3981,"JJ Bumrah","10.000","30","14","34.963","0","0.00","23","4.85"
"ODI","1384428",5,2,8064,"Mohammed Shami","43.000","96","18","110.380","74","123.36","88","6.03"
"ODI","1384428",5,2,8075,"Kuldeep Yadav","30.000","54","7","48.336","25","19.00","47","6.53"
"ODI","1384428",5,2,14658,"RA Jadeja","85.000","266","33","273.115","217","266.36","249","6.96"
"ODI","1384429",9,2,2860,"PVD Chameera","28.500","48","54","53.691","0","0.00","25","3.66"
"ODI","1384429",9,2,7182,"DM de Silva","20.500","18","20","15.894","0","0.00","8","3.33"
"ODI","1384429",9,2,7346,"CAK Rajitha","14.000","24","47","26.022","0","0.00","7","2.00"
"ODI","1384429",9,2,7881,"AD Mathews","100.000","139","35","128.442","98","126.40","120","6.49"
"ODI","1384429",9,2,12770,"D Madushanka","85.000","121","69","148.987","64","88.76","96","5.39"
"ODI","1384429",9,2,13884,"M Theekshana","74.500","89","44","103.708","37","36.56","69","6.00"
"ODI","1384429",45,1,627,"Tanzim Hasan Sakib","47.000","81","80","100.589","24","29.92","48","4.72"
"ODI","1384429",45,1,7210,"Shakib Al Hasan","73.500","87","57","92.297","28","43.96","50","4.40"
"ODI","1384429",45,1,10778,"Shoriful Islam","66.000","82","51","103.581","27","34.88","58","5.07"
"ODI","1384429",45,1,11367,"Mehedi Hasan Miraz","31.000","72","49","76.854","13","12.60","42","4.38"
"ODI","1384429",45,1,13707,"Taskin Ahmed","37.000","60","39","70.696","0","0.00","39","4.53"
"ODI","1384430",3,2,5410,"Rashid Khan","88.500","178","44","188.545","120","135.20","154","6.51"
"ODI","1384430",3,2,5603,"Mohammad Nabi","20.000","12","20","11.802","0","0.00","6","3.75"
"ODI","1384430",3,2,7198,"Mujeeb Ur Rahman","27.750","53","72","55.601","0","0.00","28","3.79"
"ODI","1384430",3,2,8204,"Azmatullah Omarzai","98.333","257","52","302.466","217","363.12","240","5.71"
"ODI","1384430",3,2,11068,"Naveen-ul-Haq","76.167","116","47","135.144","64","97.92","96","5.19"
"ODI","1384430",3,2,13745,"Noor Ahmad","38.000","60","53","57.081","0","0.00","36","4.75"
"ODI","1384430",7,1,213,"JR Hazlewood","85.000","113","39","141.828","61","74.08","89","5.93"
"ODI","1384430",7,1,1059,"TM Head","26.250","18","15","18.078","0","0.00","7","2.92"
"ODI","1384430",7,1,1186,"A Zampa","44.583","72","58","74.490","13","13.92","34","3.92"
"ODI","1384430",7,1,3597,"MA Starc","57.083","68","70","86.588","15","21.00","40","4.32"
"ODI","1384430",7,1,10490,"GJ Maxwell","64.167","76","55","77.533","17","23.80","40","3.83"
"ODI","1384430",7,1,12473,"MP Stoinis","48.750","6","2","5.022","0","0.00","4","5.00"
"ODI","1384430",7,1,12794,"PJ Cummins","31.667","48","47","53.791","0","0.00","25","3.91"
"ODI","1384431",2,1,341,"RE van der Merwe","9.000","18","22","19.836","0","0.00","6","2.50"
"ODI","1384431",2,1,3926,"PA van Meekeren","76.000","184","57","181.219","125","166.60","152","6.20"
"ODI","1384431",2,1,6862,"LV van Beek","82.000","141","88","199.463","83","98.32","106","6.21"
"ODI","1384431",2,1,7355,"A Dutt","97.000","188","67","228.294","130","189.72","158","5.71"
"ODI","1384431",2,1,13261,"CN Ackermann","21.000","42","31","41.508","0","0.00","15","2.68"
"ODI","1384431",2,1,14511,"BFW de Leede","63.000","130","74","162.544","73","61.04","96","6.13"
"ODI","1384431",80,2,2052,"AU Rashid","32.500","75","54","71.282","30","23.60","49","4.90"
"ODI","1384431",80,2,4336,"CR Woakes","48.000","50","19","61.256","9","15.12","41","5.19"
"ODI","1384431",80,2,6428,"AAP Atkinson","14.000","42","41","43.408","0","0.00","25","4.46"
"ODI","1384431",80,2,7265,"DJ Willey","64.500","57","19","63.973","17","25.12","48","5.45"
"ODI","1384431",80,2,10779,"MM Ali","57.000","87","42","94.710","40","34.40","60","5.17"
"ODI","1384432",4,2,2860,"PVD Chameera","68.500","56","20","55.748","33","55.44","49","6.46"
"ODI","1384432",4,2,7182,"DM de Silva","9.500","12","22","13.296","0","0.00","3","1.50"
"ODI","1384432",4,2,7881,"AD Mathews","98.000","135","29","128.652","113","156.20","121","6.72"
"ODI","1384432",4,2,12770,"D Madushanka","18.000","38","58","39.558","0","0.00","16","2.57"
"ODI","1384432",4,2,13884,"M Theekshana","43.000","52","43","53.332","11","18.48","34","4.59"
"ODI","1384432",45,1,1114,"TG Southee","32.500","57","52","62.922","10","16.80","38","4.87"
"ODI","1384432",45,1,2685,"LH Ferguson","55.500","78","35","76.298","20","31.44","61","5.38"
"ODI","1384432",45,1,8851,"GD Phillips","21.000","6","3","6.366","0","0.00","3","4.50"
"ODI","1384432",45,1,9640,"TA Boult","78.000","95","37","101.703","38","63.84","80","5.46"
"ODI","1384432",45,1,10720,"R Ravindra","45.500","65","21","64.527","21","12.28","47","5.84"
"ODI","1384432",45,1,13115,"MJ Santner","94.000","131","22","121.586","73","82.60","116","6.64"
"ODI","1384433",5,2,5410,"Rashid Khan","85.000","139","37","104.475","81","110.60","117","6.36"
"ODI","1384433",5,2,5603,"Mohammad Nabi","100.000","318","35","289.282","260","385.64","294","6.90"
"ODI","1384433",5,2,7198,"Mujeeb Ur Rahman","51.667","67","51","59.664","8","13.44","40","4.50"
"ODI","1384433",5,2,8204,"Azmatullah Omarzai","25.833","6","8","5.934","0","0.00","3","3.00"
"ODI","1384433",5,2,11068,"Naveen-ul-Haq","30.833","39","52","41.716","0","0.00","16","2.69"
"ODI","1384433",5,2,13745,"Noor Ahmad","39.583","54","49","48.119","0","0.00","23","3.19"
"ODI","1384433",5,2,14350,"Rahmat Shah","19.167","6","12","4.206","0","0.00","2","2.50"
"ODI","1384433",7,1,639,"KA Maharaj","80.833","97","25","88.741","39","65.52","78","5.58"
"ODI","1384433",7,1,2822,"G Coetzee","61.750","102","44","102.187","46","43.48","77","5.78"
"ODI","1384433",7,1,6023,"AK Markram","27.917","27","25","22.941","0","0.00","13","3.44"
"ODI","1384433",7,1,9842,"AL Phehlukwayo","69.500","103","36","93.028","62","44.00","81","5.94"
"ODI","1384433",7,1,13198,"K Rabada","41.500","60","40","56.748","0","0.00","37","4.50"
"ODI","1384433",7,1,14259,"L Ngidi","74.333","103","69","89.432","54","66.00","80","5.69"
"ODI","1384434",3,2,600,"Mustafizur Rahman","95.455","258","76","261.643","201","281.40","220","6.40"
"ODI","1384434",3,2,3129,"Nasum Ahmed","30.455","60","85","71.003","0","0.00","21","2.48"
"ODI","1384434",3,2,9026,"Mahedi Hasan","55.455","54","38","67.783","0","0.00","29","3.44"
"ODI","1384434",3,2,11367,"Mehedi Hasan Miraz","36.818","36","47","40.788","0","0.00","13","2.71"
"ODI","1384434",3,2,13707,"Taskin Ahmed","72.727","78","61","100.995","19","31.44","48","4.10"
"ODI","1384434",9,1,213,"JR Hazlewood","65.152","42","21","54.414","0","0.00","29","4.50"
"ODI","1384434",9,1,1059,"TM Head","39.697","36","33","41.370","0","0.00","14","2.92"
"ODI","1384434",9,1,1186,"A Zampa","95.455","113","32","138.046","55","59.92","92","6.72"
"ODI","1384434",9,1,1437,"SA Abbott","76.212","82","61","113.451","24","26.48","51","4.99"
"ODI","1384434",9,1,3484,"MR Marsh","24.545","24","48","31.919","0","0.00","8","2.19"
"ODI","1384434",9,1,12473,"MP Stoinis","50.909","37","45","55.449","8","7.68","11","2.59"
"ODI","1384434",9,1,12794,"PJ Cummins","43.485","48","56","65.552","0","0.00","22","3.19"
"ODI","1384435",2,1,2058,"Haris Rauf","100.000","211","64","286.329","154","181.00","183","7.13"
"ODI","1384435",2,1,2376,"Iftikhar Ahmed","47.500","51","38","53.595","10","16.80","26","3.71"
"ODI","1384435",2,1,3948,"Shaheen Shah Afridi","88.000","141","72","164.709","83","91.04","113","6.72"
"ODI","1384435",2,1,7895,"Agha Salman","4.500","18","25","17.610","0","0.00","7","2.92"
"ODI","1384435",2,1,9042,"Shadab Khan","13.000","60","57","60.186","0","0.00","25","3.23"
"ODI","1384435",2,1,9080,"Mohammad Wasim","37.000","73","74","96.196","15","8.80","39","4.42"
"ODI","1384435",8,2,2052,"AU Rashid","30.000","75","55","71.046","17","16.60","41","4.10"
"ODI","1384435",8,2,4336,"CR Woakes","37.500","40","27","48.910","8","3.84","29","5.10"
"ODI","1384435",8,2,6428,"AAP Atkinson","80.000","72","45","83.406","26","34.36","53","5.58"
"ODI","1384435",8,2,7265,"DJ Willey","68.000","77","56","94.159","20","32.92","54","4.58"
"ODI","1384435",8,2,10779,"MM Ali","49.000","78","60","72.270","20","25.60","45","4.33"
"ODI","1384436",1,1,341,"RE van der Merwe","85.286","319","53","353.560","260","356.80","286","6.71"
"ODI","1384436",1,1,3926,"PA van Meekeren","72.000","155","90","215.086","96","155.52","114","5.47"
"ODI","1384436",1,1,6862,"LV van Beek","25.071","60","107","90.695","0","0.00","17","1.98"
"ODI","1384436",1,1,7355,"A Dutt","33.357","42","52","55.743","0","0.00","19","3.04"
"ODI","1384436",1,1,13261,"CN Ackermann","20.000","18","25","22.876","0","0.00","5","1.83"
"ODI","1384436",1,1,14511,"BFW de Leede","99.286","449","82","685.607","391","510.00","411","7.29"
"ODI","1384436",80,2,2216,"SA Yadav","20.357","12","17","12.792","0","0.00","5","3.13"
"ODI","1384436",80,2,2669,"Mohammed Siraj","72.143","52","29","78.379","18","26.80","39","4.93"
"ODI","1384436",80,2,3981,"JJ Bumrah","67.500","70","33","100.354","18","15.32","51","5.49"
"ODI","1384436",80,2,6624,"RG Sharma","57.857","11","7","21.109","7","6.56","9","7.36"
"ODI","1384436",80,2,8064,"Mohammed Shami","32.143","36","41","52.739","0","0.00","15","2.96"
"ODI","1384436",80,2,8075,"Kuldeep Yadav","65.000","79","41","107.415","21","20.88","58","5.85"
"ODI","1384436",80,2,10384,"Shubman Gill","26.429","12","11","12.792","0","0.00","4","2.50"
"ODI","1384436",80,2,10722,"V Kohli","45.000","26","13","27.716","9","10.60","18","5.19"
"ODI","1384436",80,2,14658,"RA Jadeja","77.143","84","49","113.114","32","27.80","61","5.93"
"ODI","1384437",1,1,1114,"TG Southee","100.000","717","100","1083.331","660","869.92","677","7.34"
"ODI","1384437",1,1,2685,"LH Ferguson","25.000","48","65","61.897","0","0.00","15","2.19"
"ODI","1384437",1,1,8851,"GD Phillips","32.000","30","33","34.056","0","0.00","11","2.75"
"ODI","1384437",1,1,9640,"TA Boult","82.000","170","86","293.632","111","124.00","136","6.86"
"ODI","1384437",1,1,10720,"R Ravindra","19.500","42","60","55.724","0","0.00","13","2.50"
"ODI","1384437",1,1,13115,"MJ Santner","43.000","60","51","74.988","0","0.00","29","3.55"
"ODI","1384437",4,2,2669,"Mohammed Siraj","59.000","79","78","127.543","26","16.32","51","5.18"
"ODI","1384437",4,2,3981,"JJ Bumrah","70.000","80","64","120.461","21","20.00","52","4.89"
"ODI","1384437",4,2,8064,"Mohammed Shami","90.000","274","57","371.516","222","275.84","252","6.93"
"ODI","1384437",4,2,8075,"Kuldeep Yadav","45.000","70","56","84.826","11","10.08","36","4.22"
"ODI","1384437",4,2,14658,"RA Jadeja","30.000","60","63","70.020","0","0.00","29","3.63"
"ODI","1384438",3,2,639,"KA Maharaj","30.818","78","24","54.090","19","31.44","57","5.48"
"ODI","1384438",3,2,2822,"G Coetzee","68.364","192","47","128.422","140","188.00","173","6.84"
"ODI","1384438",3,2,6023,"AK Markram","90.909","248","23","212.699","201","337.68","234","5.92"
"ODI","1384438",3,2,7445,"M Jansen","11.818","26","35","27.576","0","0.00","18","4.85"
"ODI","1384438",3,2,9178,"T Shamsi","77.818","220","42","141.799","162","218.80","196","6.68"
"ODI","1384438",3,2,13198,"K Rabada","38.909","80","41","68.698","45","66.48","68","5.18"
"ODI","1384438",5,1,213,"JR Hazlewood","88.182","192","12","160.472","146","244.80","183","6.01"
"ODI","1384438",5,1,1059,"TM Head","40.273","77","21","50.102","49","55.00","66","6.49"
"ODI","1384438",5,1,1186,"A Zampa","8.636","42","55","30.774","0","0.00","21","3.96"
"ODI","1384438",5,1,3597,"MA Starc","60.182","125","34","109.068","68","102.96","111","6.46"
"ODI","1384438",5,1,10490,"GJ Maxwell","17.636","60","35","40.236","0","0.00","35","4.38"
"ODI","1384438",5,1,12794,"PJ Cummins","79.182","229","51","235.343","174","161.92","203","7.87"
"ODI","1384439",1,1,213,"JR Hazlewood","91.364","371","60","451.402","313","337.96","333","7.26"
"ODI","1384439",1,1,1059,"TM Head","22.727","12","4","9.564","0","0.00","8","5.00"
"ODI","1384439",1,1,1186,"A Zampa","35.303","85","44","84.418","26","12.48","47","4.71"
"ODI","1384439",1,1,3484,"MR Marsh","26.970","12","5","10.764","0","0.00","7","4.38"
"ODI","1384439",1,1,3597,"MA Starc","66.364","311","55","341.115","254","309.76","281","7.06"
"ODI","1384439",1,1,10490,"GJ Maxwell","86.667","301","35","333.350","266","445.92","284","5.73"
"ODI","1384439",1,1,12794,"PJ Cummins","82.424","429","34","382.237","371","542.80","399","6.99"
"ODI","1384439",3,2,2669,"Mohammed Siraj","39.545","60","45","61.938","19","20.96","34","4.83"
